acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost
0.26,Best of Burna Boy,Burna Boy,62,0.739,203101,0.757,0,8,0.34,-8.014,1,0.067,104.004,4,Check and Balance,7,0.745,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.252,Best of Burna Boy,Burna Boy,62,0.819,195280,0.5,0.0202,8,0.136,-13.547,0,0.0812,102.051,4,Pree Me,8,0.474,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.385,Best of Burna Boy,Burna Boy,62,0.679,208027,0.825,8.95E-06,2,0.096,-6.319,1,0.14,86.051,4,Duro Ni Be,9,0.901,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0121,Best of Burna Boy,Burna Boy,62,0.788,243227,0.625,0,5,0.0759,-8.744,0,0.051,112.044,4,Tonight,10,0.716,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.391,Best of Burna Boy,Burna Boy,62,0.504,166440,0.492,5.34E-05,1,0.15,-9.511,1,0.38,159.971,5,We On,11,0.372,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.601,Best of Burna Boy,Burna Boy,62,0.639,218867,0.497,5.86E-06,9,0.102,-11.174,1,0.101,203.87,4,Soke,12,0.884,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0135,Best of Burna Boy,Burna Boy,62,0.795,237707,0.577,0.000146,6,0.0632,-10.143,1,0.0645,102.991,4,YawaDey,13,0.726,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.763,Best of Burna Boy,Burna Boy,62,0.744,214027,0.702,0,10,0.145,-5.545,0,0.115,109.055,4,Jealousy,14,0.903,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.239,Best of Burna Boy,Burna Boy,62,0.616,236016,0.468,0,0,0.111,-9.905,1,0.0863,182.001,4,Rockstar,15,0.921,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.03,Natural Loops,Axian,62,0.691,112000,0.633,0.523,0,0.0646,-6.277,1,0.0409,89.995,4,40's,1,0.604,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.593,Natural Loops,Axian,62,0.733,138382,0.49,0.000173,7,0.0737,-8.404,0,0.278,170.058,4,Whatever Happens,2,0.956,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0149,Natural Loops,Axian,62,0.704,84031,0.641,0.0657,9,0.475,-8.903,0,0.354,80.118,4,Out There,3,0.697,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.782,Natural Loops,Axian,62,0.904,136000,0.355,0.523,9,0.11,-12.965,0,0.0717,92.049,4,On the Move,4,0.838,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.545,Natural Loops,Axian,62,0.779,120014,0.709,0.924,7,0.0927,-9.242,1,0.0588,88.014,4,Lampin',5,0.821,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.831,Natural Loops,Axian,62,0.723,93000,0.726,0.692,9,0.101,-7.325,0,0.434,172.147,4,Ride,6,0.791,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.693,Natural Loops,Axian,62,0.645,121394,0.596,0.87,4,0.0984,-9.859,0,0.0398,87.144,4,Bring It Back,7,0.909,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.796,Natural Loops,Axian,62,0.674,120989,0.418,0.924,0,0.115,-12.684,0,0.119,182.164,4,Stay Legit,8,0.769,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.186,Natural Loops,Axian,62,0.588,184787,0.67,0.955,10,0.56,-6,1,0.145,87.972,4,Cruise Control,9,0.664,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.657,Natural Loops,Axian,62,0.778,110562,0.296,0.953,5,0.129,-17.749,1,0.0439,89.02,4,Sunday,10,0.92,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.682,Natural Loops,Axian,62,0.84,120016,0.351,0.788,0,0.104,-9.451,1,0.0703,80.05,4,Sunshine,11,0.323,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.903,Dunia,Bilo 503,62,0.576,102000,0.38,0.694,5,0.624,-9.202,1,0.0946,80.208,4,Untitled 1,1,0.46,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.684,Dunia,Bilo 503,62,0.449,66000,0.238,0.901,2,0.186,-9.187,0,0.101,94.574,3,Untitled 2,2,0.193,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.245,Dunia,Bilo 503,62,0.504,102000,0.719,0.922,3,0.207,-11.244,1,0.141,70.151,1,Untitled 3,3,0.173,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.972,Dunia,Bilo 503,62,0.551,58000,0.197,0.881,5,0.128,-11.65,0,0.0341,78.7,3,Untitled 4,4,0.774,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.951,Dunia,Bilo 503,62,0.535,75000,0.342,0.851,5,0.104,-9.975,1,0.0537,79.145,4,Untitled 5,5,0.476,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.792,Dunia,Bilo 503,62,0.529,46000,0.357,0.947,9,0.129,-10.991,0,0.0718,81.756,4,Untitled 6,6,0.482,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.778,Dunia,Bilo 503,62,0.52,52000,0.472,0.884,0,0.107,-8.548,0,0.0358,81.908,4,Untitled 7,7,0.639,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.388,Dunia,Bilo 503,62,0.38,68000,0.315,0.738,7,0.147,-12.56,0,0.0658,83.59,4,Untitled 8,8,0.366,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.175,Dunia,Bilo 503,62,0.585,75000,0.496,0.852,6,0.21,-9.448,1,0.034,80.085,4,Untitled 9,9,0.536,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.539,Dunia,Bilo 503,62,0.705,164063,0.182,0.914,8,0.0894,-12.742,0,0.0836,70.409,3,Untitled 10,10,0.492,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.29,Dunia,Bilo 503,62,0.368,90000,0.328,0.106,6,0.297,-15.261,0,0.0967,82.882,4,Untitled 11,11,0.51,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.775,Dunia,Bilo 503,62,0.617,137500,0.144,0.913,1,0.256,-16.558,1,0.201,85.717,4,Untitled 12,12,0.886,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.904,Dunia,Bilo 503,62,0.437,90500,0.137,0.902,2,0.159,-14.665,1,0.0541,75.048,4,Untitled 13,13,0.444,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.658,Dunia,Bilo 503,62,0.451,74000,0.194,0.861,8,0.312,-15.225,1,0.0961,78.685,4,Untitled 14,14,0.962,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.962,Dunia,Bilo 503,62,0.7,81000,0.0872,0.925,11,0.123,-15.682,1,0.0396,72.975,4,Untitled 15,15,0.643,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.784,Dunia,Bilo 503,62,0.758,59500,0.506,0.808,0,0.342,-12.911,0,0.066,78.998,4,Untitled 16,16,0.917,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.347,Dunia,Bilo 503,62,0.755,46000,0.1,0.894,10,0.227,-14.522,1,0.0569,80.003,4,Untitled 17,17,0.714,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.168,Dunia,Bilo 503,62,0.508,73500,0.111,0.917,4,0.119,-14.65,0,0.132,80.225,4,Untitled 18,18,0.825,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.934,Dunia,Bilo 503,62,0.374,78000,0.236,0.0963,8,0.406,-14.477,1,0.128,79.23,4,Untitled 19,19,0.554,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.993,La tour,Samuel Lindon,62,0.573,134000,0.0198,0.941,3,0.112,-25.76,0,0.0449,61.978,3,La Tour,1,0.27,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.283,Jersey,Mark Guiliana Jazz Quartet,1,0.432,275469,0.336,0.88,9,0.134,-13.611,0,0.0525,98.441,4,Inter-are,1,0.0911,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.755,Jersey,Mark Guiliana Jazz Quartet,1,0.488,378429,0.179,0.909,0,0.0974,-14.823,1,0.0356,114.98,4,Jersey,2,0.0459,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.393,Jersey,Mark Guiliana Jazz Quartet,1,0.453,381497,0.366,0.844,6,0.107,-13.316,1,0.0307,101.272,3,Our Lady,3,0.408,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.178,Jersey,Mark Guiliana Jazz Quartet,1,0.411,187237,0.348,0.874,0,0.093,-12.66,1,0.0335,146.653,4,BP,4,0.0691,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.201,Jersey,Mark Guiliana Jazz Quartet,1,,52961,0.682,0.804,8,0.107,-15.452,0,,0,,Rate,5,,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.856,Jersey,Mark Guiliana Jazz Quartet,1,0.252,255392,0.0158,0.87,9,0.11,-18.72,1,0.0361,107.253,3,September,6,0.0324,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.474,Jersey,Mark Guiliana Jazz Quartet,1,0.425,367427,0.258,0.767,9,0.108,-13.835,0,0.0367,132.026,4,Big Rig Jones,7,0.0452,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.362,Jersey,Mark Guiliana Jazz Quartet,1,0.353,409272,0.272,0.871,10,0.116,-15.836,1,0.039,103,3,Mayor of Rotterdam,8,0.0566,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.715,Jersey,Mark Guiliana Jazz Quartet,1,0.369,510140,0.127,0.785,5,0.331,-14.85,1,0.0331,98.755,4,Where Are We Now?,9,0.132,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.59,Jersey,Mark Guiliana Jazz Quartet,1,0.41,271003,0.297,0.9,10,0.333,-15.504,0,0.0395,87.264,3,Lavender Again - Japan-only bonus track,10,0.141,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.07,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0854,217793,0.166,0.882,1,0.117,-19.743,1,0.0429,66.695,3,2049,1,0.0258,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.941,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.168,96605,0.138,0.947,0,0.0651,-22.357,1,0.0544,74.292,4,Sapper's Tree,2,0.0311,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.216,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.474,107854,0.403,0.903,1,0.106,-20.654,1,0.0421,179.965,3,Flight to LAPD,3,0.193,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.433,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,0,0.41,174840,0.44,0,8,0.165,-8.893,1,0.0256,88.482,4,Summer Wind,4,0.582,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.991,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.232,146271,0.0721,0.926,7,0.052,-27.532,1,0.0569,67.919,4,Rain,5,0.0319,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.607,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.164,323755,0.182,0.795,8,0.113,-21.879,1,0.0413,110.274,3,Wallace,6,0.0265,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.875,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0616,152935,0.207,0.943,7,0.0669,-21.33,0,0.0595,68.67,4,Memory,7,0.0271,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.168,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.129,190082,0.176,0.876,0,0.124,-17.802,1,0.0388,83.881,3,Mesa,8,0.0323,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.359,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.172,73510,0.0438,0.833,3,0.0906,-24.02,1,0.0447,82.943,1,Orphanage,9,0.0325,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.332,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.128,221798,0.206,0.919,1,0.0935,-22.215,1,0.0526,74.508,3,Furnace,10,0.0364,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0925,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.16,193621,0.0832,0.884,8,0.0774,-17.967,1,0.0556,71.152,4,Someone Lived This,11,0.0239,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.912,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0799,231919,0.19,0.861,0,0.0847,-22.121,1,0.0511,68.715,3,Joi,12,0.0291,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.892,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.247,137127,0.34,0.928,3,0.106,-23.026,1,0.0613,108.034,4,Pilot,13,0.0176,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0354,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.491,262719,0.419,5.41E-06,7,0.169,-9.539,1,0.03,118.255,4,Suspicious Minds,14,0.723,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.947,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.403,182116,0.293,0.000216,2,0.106,-13.886,1,0.0274,100.238,3,Can't Help Falling in Love,15,0.34,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.988,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,0,0.339,264373,0.0318,0.0022,4,0.104,-19.548,1,0.0405,176.55,3,One For My Baby (And One More For The Road),16,0.199,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0388,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.158,332908,0.37,0.858,10,0.128,-17.535,1,0.0468,136.88,4,Hijack,17,0.0344,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.938,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0833,216799,0.121,0.936,7,0.121,-25.488,0,0.0395,75.562,3,That's Why We Believe,18,0.0325,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.876,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0631,377690,0.0768,0.929,8,0.0854,-26.855,1,0.0401,67.105,4,Her Eyes Were Green,19,0.0286,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.00366,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.187,592961,0.355,0.685,1,0.105,-12.213,1,0.0389,108.567,5,Sea Wall,20,0.0317,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.97,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.0978,202215,0.0122,0.967,0,0.0856,-31.02,1,0.0415,67.991,5,All the Best Memories Are Hers,21,0.0311,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.654,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.193,130544,0.306,0.859,0,0.0822,-17.996,1,0.0429,116.493,3,Tears in the Rain,22,0.0316,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.216,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.211,605934,0.266,0.86,0,0.117,-15.742,1,0.0378,108.903,5,Blade Runner,23,0.0323,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.519,Blade Runner 2049 (Original Motion Picture Soundtrack),Hans Zimmer,62,0.566,202347,0.562,0,8,0.095,-6.163,0,0.0552,143.984,4,Almost Human - from the Original Motion Picture Soundtrack Blade Runner 2049,24,0.274,0,FALSE,FALSE,FALSE,FALSE,TRUE
0.993,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.476,17347,0.0988,0.93,4,0.145,-17.669,1,0.0483,97.662,3,Ceremonial Fanfare,1,,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0462,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.607,79880,0.578,0.831,7,0.0788,-18.281,1,0.0489,109.963,4,Agra Gaol,2,0.0992,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.909,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.653,109013,0.166,0.695,3,0.27,-19.59,1,0.037,132.076,4,Civilization!,3,0.251,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0821,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.147,34573,0.0561,0.87,7,0.286,-31.499,1,0.0419,137.495,4,Victoria Regina,4,0.0378,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.769,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.572,95667,0.182,0.807,2,0.108,-21.673,0,0.038,153.989,4,"Quenelle with Regency Sauce, Etc.",5,0.557,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.762,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.647,47493,0.00988,0,6,0.19,-22.553,1,0.0752,92.809,4,The Queen's Gaze,6,0.666,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.841,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.592,27280,0.0297,0.591,0,0.234,-24.184,0,0.0611,126.976,3,Jelly,7,0.184,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.973,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.164,93573,0.00759,0.929,7,0.0895,-32.89,1,0.0371,37.099,3,The Wickedness of Children,8,0.0379,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.576,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.661,26213,0.244,0.0086,11,0.118,-17.345,0,0.129,135.03,4,O'sullivan's March (Trad.),9,0.961,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.868,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.254,92227,0.156,0.953,9,0.0803,-25.87,0,0.0498,74.84,4,Florence,10,0.108,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.822,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.164,76907,0.00887,0.312,10,0.0992,-35.97,0,0.0438,74.591,3,Loch Muick,11,0.141,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.314,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.191,69133,0.19,0.908,11,0.191,-24.543,0,0.0397,84.992,4,Glassalt Shiel,12,0.0525,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.785,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.399,83787,0.13,0.578,5,0.213,-22.34,1,0.0393,182.37,4,The Munshi Returns,13,0.338,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.878,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.222,50173,0.039,0.231,4,0.0864,-32.472,1,0.0507,70.29,3,Unveiled,14,0.0563,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.00475,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.625,51360,0.635,0.0746,4,0.0924,-15.003,1,0.0386,120.091,4,Peacock Throne,15,0.133,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.908,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.662,70800,0.0269,0.855,2,0.081,-35.79,0,0.0341,97.989,4,The Mango Is Off,16,0.131,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.939,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.196,58427,0.091,0.888,0,0.0841,-18.554,1,0.0402,80.215,3,"""All the Riches of the Orient""",17,0.055,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.913,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.112,66800,0.0135,0.944,2,0.101,-34.886,1,0.037,92.393,4,Mutiny Lesson,18,0.0346,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.264,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.148,153667,0.0253,0.0487,11,0.0805,-32.466,1,0.0382,86.923,4,Knocked for Six,19,0.0679,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.932,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.654,82627,0.227,0.977,3,0.116,-20.578,1,0.0333,131.986,4,Process Turn Bow Present,20,0.409,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.922,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.0947,73573,0.00767,0.15,10,0.0781,-34,0,0.0425,163.238,1,The Only Way Is Down,21,0.133,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.933,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.603,63187,0.0372,0.762,5,0.105,-34.005,1,0.0377,98.049,4,Racialists,22,0.039,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.72,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.317,28040,0.00216,0.954,0,0.159,-37.071,1,0.0349,91.481,3,A Deputation,23,,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.228,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.533,39440,0.292,0.788,4,0.0979,-20.742,0,0.0332,107.06,4,The Emperor's Egg,24,0.205,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.0335,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.145,96187,0.15,0.924,5,0.118,-17.169,1,0.0493,59.639,4,Certified Insane,25,0.0388,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.559,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.597,48293,0.444,0.965,5,0.042,-12.354,0,0.0439,113.75,4,Sons of the Brave,26,0.802,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.799,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.157,124240,0.0562,0.866,1,0.237,-30.314,1,0.0368,95.773,1,Resign to My Face,27,0.0484,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.952,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.0999,138360,0.00973,0.93,7,0.0901,-36.149,0,0.0391,79.333,4,Banquet Hall of Eternity,28,0.0647,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.631,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.0743,370693,0.0377,0.912,0,0.105,-19.995,0,0.0427,80.495,3,The Empress of India,29,0.0341,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.832,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.102,118747,0.149,0.841,11,0.179,-19.013,0,0.0371,78.153,4,Victoria & Abdul,30,0.0417,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.831,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.56,131800,0.174,0.808,11,0.132,-21.561,0,0.038,85.055,4,Munshi Mania,31,0.358,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.335,Victoria & Abdul (Original Motion Picture Soundtrack),Thomas Newman,62,0.492,161800,0.313,0.861,7,0.15,-18.068,1,0.0337,168.051,4,Gain the Ocean (End Title),32,0.147,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.98,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.387,59987,0.0533,0.879,9,0.0649,-22.968,0,0.036,91.16,4,Into a Circle,1,0.119,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.885,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.618,121627,0.462,0.943,1,0.112,-14.124,1,0.0535,75.012,4,Wonderland,2,0.668,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.754,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.708,93947,0.47,0.389,1,0.0487,-15.888,1,0.431,179.96,4,Happy Little Robots,3,0.93,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.938,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.423,86827,0.0962,0.927,9,0.114,-23.377,0,0.0309,180.049,4,Inner Sanctum,4,0.546,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.806,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.151,57093,0.0942,0.977,8,0.115,-21.636,1,0.041,136.441,1,Lonely Kayak,5,0.0766,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.79,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.461,171533,0.226,0.84,9,0.101,-16.595,1,0.0263,90.058,4,Aftermath,6,0.0583,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.912,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.662,45453,0.559,0.864,1,0.105,-11.698,1,0.198,92.968,4,Upgrade,7,0.415,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.896,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.545,125773,0.32,0.955,11,0.108,-20.585,0,0.0411,75.05,3,Panic Text,8,0.178,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.912,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.587,78200,0.297,0.917,4,0.111,-17.688,0,0.039,89.967,4,Conspiracy,9,0.107,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.915,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.685,45560,0.43,0.955,4,0.0941,-19.724,0,0.0534,90.011,4,Chasing Amy,10,0.617,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.794,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.477,96867,0.725,0.97,9,0.0948,-12.092,0,0.0443,116.545,4,Fog Attack,11,0.163,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.883,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.472,172267,0.359,0.883,2,0.281,-18.736,0,0.0339,179.95,4,Stolen Kayak,12,0.415,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.87,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.475,182920,0.372,0.858,9,0.0811,-12.856,0,0.0482,180.223,4,Finding Mercer,13,0.056,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.972,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.631,75720,0.163,0.928,8,0.117,-25.998,1,0.0534,75.029,1,Toilet Talk,14,0.129,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.968,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.557,126053,0.16,0.916,11,0.114,-17.437,1,0.0322,111.011,4,Intake,15,0.0392,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.962,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.554,63360,0.498,0.944,7,0.208,-12.917,0,0.0514,92.259,4,Ascension,16,0.964,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.961,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.276,264707,0.104,0.951,7,0.22,-20.544,0,0.034,89.902,4,Mae Takes Over,17,0.081,0,FALSE,FALSE,FALSE,FALSE,FALSE
0.00158,The Circle (Original Motion Picture Soundtrack),Danny Elfman,62,0.569,281360,0.64,0.00366,10,0.278,-8.395,1,0.0286,109.959,4,Simple Gifts,18,0.214,0,FALSE,FALSE,FALSE,FALSE,FALSE
